year,month,day,region,site,coastal.code,exposure.code,latitude,longitude,depth,sp_code,cover,type
2004,7,7,Midcoast,monhegan.island.west,5,4,43.7679,-69.3224,5,sder,0.09090909090909093,understory
2004,7,7,Midcoast,monhegan.island.west,5,4,43.7679,-69.3224,5,ulva,3,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,agar,15.45,kelp
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,alar,0,kelp
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,ccrisp,3.75,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,chaet,2.9000000000000004,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,codm,0,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,coral,3.699999999999999,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,desm,15.95,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,ldig,0.6499999999999999,kelp
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,palm,0.049999999999999996,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,phyc,0.25,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,poly,26.299999999999997,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,porph,0.2,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,ptilo,0,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,rhod,1.25,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,sac,39.35,kelp
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,sder,0.5,understory
2004,7,20,Penobscot Bay,brewster.point.south,3,3,44.1304,-69.075,5,ulva,14.849999999999998,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,agar,0,kelp
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,alar,0,kelp
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,ccrisp,46.3125,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,chaet,1.25,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,codm,0,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,coral,2.1875,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,desm,0.0625,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,ldig,1,kelp
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,palm,0.375,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,phyc,0.625,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,poly,7.625,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,porph,2.375,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,ptilo,0.1875,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,rhod,0,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,sac,3.125,kelp
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,sder,0,understory
2004,7,21,York,bibb.rock.moody.beach,3,4,43.2836,-70.565,5,ulva,0.5625,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,agar,0.5833333333333334,kelp
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,alar,0,kelp
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,ccrisp,25.916666666666664,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,chaet,0,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,codm,0,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,coral,13.333333333333334,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,desm,2.166666666666667,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,ldig,0,kelp
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,palm,0,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,phyc,3.166666666666667,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,poly,7.583333333333334,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,porph,0.6666666666666667,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,ptilo,3.75,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,rhod,0,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,sac,51,kelp
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,sder,0,understory
2004,7,21,York,perkins.cove,3,4,43.23666,-70.5825,5,ulva,0.33333333333333337,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,agar,11.8125,kelp
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,alar,0,kelp
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,ccrisp,50.25,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,chaet,0.5,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,codm,0,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,coral,1.375,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,desm,2.1875,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,ldig,2.125,kelp
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,palm,0,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,phyc,3.4375,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,poly,13.3125,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,porph,4.8125,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,ptilo,6.125,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,rhod,0.125,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,sac,32.8125,kelp
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,sder,0,understory
2004,7,22,York,cutts.island,3,4,43.094,-70.6476,5,ulva,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,agar,13.833333333333332,kelp
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,alar,0,kelp
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,ccrisp,57.83333333333333,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,chaet,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,codm,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,coral,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,desm,1.9166666666666665,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,ldig,0,kelp
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,palm,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,phyc,11.083333333333332,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,poly,18.166666666666664,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,porph,3.75,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,ptilo,6.833333333333334,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,rhod,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,sac,1.25,kelp
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,sder,0,understory
2004,7,22,York,stones.rock,4,5,43.1067,-70.6337,5,ulva,0,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,agar,0.6000000000000001,kelp
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,alar,0,kelp
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,ccrisp,73.45,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,chaet,0,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,codm,0,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,coral,1.4499999999999997,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,desm,1.1000000000000003,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,ldig,2.25,kelp
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,palm,0,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,phyc,7.25,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,poly,14.75,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,porph,4.1,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,ptilo,2.3499999999999996,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,rhod,0.04999999999999999,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,sac,0,kelp
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,sder,0,understory
2004,7,22,York,york.ledge,4,4,43.092,-70.5915,5,ulva,0,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,agar,3,kelp
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,alar,18.75,kelp
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,ccrisp,0.07500000000000001,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,chaet,0,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,codm,0,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,coral,0.10000000000000002,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,desm,0,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,ldig,52.25,kelp
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,palm,1.2,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,phyc,6.699999999999998,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,poly,9.25,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,porph,0,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,ptilo,1.15,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,rhod,0.44999999999999996,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,sac,16.35,kelp
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,sder,0,understory
2004,7,26,Penobscot Bay,bantam.ledge,5,5,43.82783,-68.95067,5,ulva,0,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,agar,0,kelp
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,alar,13.72222222222222,kelp
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,ccrisp,0.5833333333333333,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,chaet,0,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,codm,0,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,coral,11.444444444444446,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,desm,1.2222222222222223,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,ldig,63.72222222222222,kelp
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,palm,6.166666666666668,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,phyc,1,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,poly,29.22222222222222,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,porph,0.9444444444444443,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,ptilo,3.388888888888889,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,rhod,0,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,sac,0,kelp
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,sder,0,understory
2004,7,26,Penobscot Bay,matinicus.island.east,5,5,43.87,-68.8747,5,ulva,0,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,agar,0.07692307692307694,kelp
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,alar,5.615384615384615,kelp
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,ccrisp,1.7692307692307692,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,chaet,0,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,codm,0,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,coral,15.076923076923077,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,desm,3.923076923076923,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,ldig,45.92307692307692,kelp
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,palm,1.153846153846154,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,phyc,1,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,poly,38.92307692307692,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,porph,6.615384615384617,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,ptilo,2.923076923076923,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,rhod,0.5384615384615385,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,sac,0,kelp
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,sder,0,understory
2004,7,26,Penobscot Bay,metinic.island.south,5,5,43.8679,-69.1288,5,ulva,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,agar,0.02777777777777777,kelp
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,alar,1.7222222222222223,kelp
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,ccrisp,0.9166666666666667,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,chaet,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,codm,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,coral,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,desm,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,ldig,65.72222222222223,kelp
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,palm,1.3333333333333335,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,phyc,0.8888888888888888,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,poly,7.88888888888889,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,porph,0.16666666666666669,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,ptilo,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,rhod,0.44444444444444436,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,sac,17.666666666666664,kelp
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,sder,0,understory
2004,7,26,Penobscot Bay,ragged.island.east,5,5,43.82483,-68.88383,5,ulva,0,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,agar,4.9375,kelp
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,alar,2.5,kelp
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,ccrisp,0.9375,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,chaet,0,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,codm,0,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,coral,1.5625,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,desm,1.875,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,ldig,50.25,kelp
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,palm,5.3125,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,phyc,1.375,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,poly,30.5,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,porph,1.0625,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,ptilo,3,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,rhod,0.5625,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,sac,0,kelp
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,sder,0,understory
2004,7,26,Penobscot Bay,ragged.island.south,5,5,43.8157,-68.8897,5,ulva,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,agar,0,kelp
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,alar,56.22222222222222,kelp
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,ccrisp,0.33333333333333337,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,chaet,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,codm,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,coral,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,desm,3.611111111111111,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,ldig,43.833333333333336,kelp
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,palm,2.2777777777777777,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,phyc,1.7222222222222228,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,poly,14.22222222222222,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,porph,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,ptilo,1.4444444444444444,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,rhod,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,sac,0,kelp
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,sder,0,understory
2004,7,26,Penobscot Bay,wooden.ball.island,5,5,43.85983,-68.80833,5,ulva,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,agar,0,kelp
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,alar,20.235294117647058,kelp
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,ccrisp,0.2941176470588236,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,chaet,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,codm,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,coral,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,desm,1.1176470588235297,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,ldig,0,kelp
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,palm,0.8823529411764702,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,phyc,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,poly,5.5882352941176485,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,porph,0.2941176470588236,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,ptilo,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,rhod,1.4117647058823535,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,sac,46.588235294117645,kelp
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,sder,0,understory
2004,7,29,Casco Bay,halfway.rock,5,5,43.65483,-70.036,5,ulva,0,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,agar,3.5555555555555554,kelp
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,alar,0,kelp
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,ccrisp,47.66666666666667,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,chaet,0.11666666666666665,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,codm,0,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,coral,2.166666666666667,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,desm,2.166666666666667,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,ldig,5.833333333333334,kelp
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,palm,0,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,phyc,4.833333333333333,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,poly,15.944444444444446,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,porph,1.3333333333333335,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,ptilo,2.361111111111111,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,rhod,0.9444444444444443,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,sac,30.38888888888889,kelp
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,sder,0,understory
2004,7,29,Casco Bay,long.island.CB,3,3,43.68,-70.173,5,ulva,0,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,agar,1.4166666666666667,kelp
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,alar,3.625,kelp
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,ccrisp,2.354166666666667,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,chaet,0,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,codm,0,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,coral,0.125,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,desm,0.875,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,ldig,17.5,kelp
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,palm,7.5,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,phyc,22.166666666666668,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,poly,13.208333333333334,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,porph,0,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,ptilo,4.041666666666666,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,rhod,0,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,sac,39.91666666666667,kelp
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,sder,0,understory
2004,7,29,Casco Bay,whale.rock,4,5,43.7033,-70.0381,5,ulva,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,agar,0.7999999999999998,kelp
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,alar,4.174999999999999,kelp
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,ccrisp,0.415,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,chaet,2.6500000000000004,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,codm,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,coral,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,desm,0.8999999999999999,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,ldig,9.400000000000002,kelp
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,palm,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,phyc,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,poly,18.050000000000004,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,porph,4.325,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,ptilo,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,rhod,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,sac,26.9,kelp
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,sder,0,understory
2004,7,30,Penobscot Bay,hurricane.island.south,4,4,44.0304,-68.8893,5,ulva,0.15,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,agar,12.941176470588236,kelp
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,alar,12.764705882352942,kelp
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,ccrisp,5.117647058823529,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,chaet,0,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,codm,0,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,coral,0,understory
2004,7,30,Penobscot Bay,inner.bay.ledges,4,4,44.073,-68.95433,5,desm,2.0588235294117645,understory
